Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, class
2808,172.16.0.5-192.168.50.1-634-36245-17,172.16.0.5,634,192.168.50.1,36245,17,51:47.8,38800,DrDoS_DNS
1756,172.16.0.5-192.168.50.1-36245-634-17,192.168.50.1,634,172.16.0.5,36245,17,51:47.8,1,DrDoS_DNS
480,172.16.0.5-192.168.50.1-634-39054-17,172.16.0.5,634,192.168.50.1,39054,17,51:47.8,46351,DrDoS_DNS
2286,172.16.0.5-192.168.50.1-634-20398-17,172.16.0.5,634,192.168.50.1,20398,17,51:47.9,37319,DrDoS_DNS
2990,172.16.0.5-192.168.50.1-634-23799-17,172.16.0.5,634,192.168.50.1,23799,17,51:47.9,42117,DrDoS_DNS
517,172.16.0.5-192.168.50.1-634-25757-17,172.16.0.5,634,192.168.50.1,25757,17,51:47.9,35865,DrDoS_DNS
1099,172.16.0.5-192.168.50.1-634-54508-17,172.16.0.5,634,192.168.50.1,54508,17,51:47.9,5004541,DrDoS_DNS
1814,172.16.0.5-192.168.50.1-634-601-17,172.16.0.5,634,192.168.50.1,601,17,51:47.9,37226,DrDoS_DNS
675,172.16.0.5-192.168.50.1-634-19326-17,172.16.0.5,634,192.168.50.1,19326,17,51:48.0,90588,DrDoS_DNS
2754,172.16.0.5-192.168.50.1-634-25829-17,172.16.0.5,634,192.168.50.1,25829,17,51:48.1,37261,DrDoS_DNS
3230,172.16.0.5-192.168.50.1-634-22113-17,172.16.0.5,634,192.168.50.1,22113,17,51:48.1,37916,DrDoS_DNS
1980,172.16.0.5-192.168.50.1-634-15031-17,172.16.0.5,634,192.168.50.1,15031,17,51:48.1,56071,DrDoS_DNS
2334,172.16.0.5-192.168.50.1-634-25350-17,172.16.0.5,634,192.168.50.1,25350,17,51:48.2,103617,DrDoS_DNS
233,172.16.0.5-192.168.50.1-634-36055-17,172.16.0.5,634,192.168.50.1,36055,17,51:48.3,51422,DrDoS_DNS
3273,172.16.0.5-192.168.50.1-634-15556-17,172.16.0.5,634,192.168.50.1,15556,17,51:48.4,74949,DrDoS_DNS
2728,172.16.0.5-192.168.50.1-634-42881-17,172.16.0.5,634,192.168.50.1,42881,17,51:48.4,57024,DrDoS_DNS
3325,172.16.0.5-192.168.50.1-634-11821-17,172.16.0.5,634,192.168.50.1,11821,17,51:48.5,90729,DrDoS_DNS
1716,172.16.0.5-192.168.50.1-634-5937-17,172.16.0.5,634,192.168.50.1,5937,17,51:48.6,31116,DrDoS_DNS
1097,172.16.0.5-192.168.50.1-634-64187-17,172.16.0.5,634,192.168.50.1,64187,17,51:48.6,75704,DrDoS_DNS
853,172.16.0.5-192.168.50.1-814-12061-17,172.16.0.5,814,192.168.50.1,12061,17,51:48.6,31379,DrDoS_DNS
578,172.16.0.5-192.168.50.1-634-54634-17,172.16.0.5,634,192.168.50.1,54634,17,51:48.6,30760,DrDoS_DNS
2877,172.16.0.5-192.168.50.1-634-22355-17,172.16.0.5,634,192.168.50.1,22355,17,51:48.7,33838,DrDoS_DNS
3266,172.16.0.5-192.168.50.1-634-31806-17,172.16.0.5,634,192.168.50.1,31806,17,51:48.7,29766,DrDoS_DNS
1783,172.16.0.5-192.168.50.1-634-58434-17,172.16.0.5,634,192.168.50.1,58434,17,51:48.7,136144,DrDoS_DNS
3130,172.16.0.5-192.168.50.1-634-56511-17,172.16.0.5,634,192.168.50.1,56511,17,51:48.7,71043,DrDoS_DNS
1553,172.16.0.5-192.168.50.1-634-31052-17,172.16.0.5,634,192.168.50.1,31052,17,51:48.8,49181,DrDoS_DNS
134,192.168.50.8-96.6.27.46-59154-443-6,192.168.50.8,59154,96.6.27.46,443,6,51:48.8,114813861,BENIGN
2145,172.16.0.5-192.168.50.1-634-51482-17,172.16.0.5,634,192.168.50.1,51482,17,51:48.8,63712,DrDoS_DNS
1298,172.16.0.5-192.168.50.1-58434-634-17,192.168.50.1,634,172.16.0.5,58434,17,51:48.8,0,DrDoS_DNS
1712,172.16.0.5-192.168.50.1-634-61039-17,172.16.0.5,634,192.168.50.1,61039,17,51:48.8,29382,DrDoS_DNS
1687,172.16.0.5-192.168.50.1-634-30915-17,172.16.0.5,634,192.168.50.1,30915,17,51:48.9,33600,DrDoS_DNS
2332,172.16.0.5-192.168.50.1-634-3285-17,172.16.0.5,634,192.168.50.1,3285,17,51:48.9,50163,DrDoS_DNS
3143,172.16.0.5-192.168.50.1-815-9890-17,172.16.0.5,815,192.168.50.1,9890,17,51:48.9,38809,DrDoS_DNS
653,172.16.0.5-192.168.50.1-634-33041-17,172.16.0.5,634,192.168.50.1,33041,17,51:48.9,36062,DrDoS_DNS
808,172.16.0.5-192.168.50.1-634-40421-17,172.16.0.5,634,192.168.50.1,40421,17,51:48.9,42283,DrDoS_DNS
2884,172.16.0.5-192.168.50.1-634-55899-17,172.16.0.5,634,192.168.50.1,55899,17,51:48.9,46819,DrDoS_DNS
1748,172.16.0.5-192.168.50.1-634-3726-17,172.16.0.5,634,192.168.50.1,3726,17,51:49.0,45775,DrDoS_DNS
2293,172.16.0.5-192.168.50.1-634-25524-17,172.16.0.5,634,192.168.50.1,25524,17,51:49.0,50847,DrDoS_DNS
2785,172.16.0.5-192.168.50.1-634-24528-17,172.16.0.5,634,192.168.50.1,24528,17,51:49.0,62981,DrDoS_DNS
3331,172.16.0.5-192.168.50.1-634-53714-17,172.16.0.5,634,192.168.50.1,53714,17,51:49.1,116350,DrDoS_DNS
2971,172.16.0.5-192.168.50.1-634-2561-17,172.16.0.5,634,192.168.50.1,2561,17,51:49.2,47417,DrDoS_DNS
2353,172.16.0.5-192.168.50.1-634-17270-17,172.16.0.5,634,192.168.50.1,17270,17,51:49.3,47513,DrDoS_DNS
1116,172.16.0.5-192.168.50.1-634-29749-17,172.16.0.5,634,192.168.50.1,29749,17,51:49.3,60834,DrDoS_DNS
343,172.16.0.5-192.168.50.1-634-61101-17,172.16.0.5,634,192.168.50.1,61101,17,51:49.4,48205,DrDoS_DNS
1622,172.16.0.5-192.168.50.1-634-53231-17,172.16.0.5,634,192.168.50.1,53231,17,51:49.4,45101,DrDoS_DNS
1079,172.16.0.5-192.168.50.1-634-49169-17,172.16.0.5,634,192.168.50.1,49169,17,51:49.5,57228,DrDoS_DNS
3414,172.16.0.5-192.168.50.1-634-37542-17,172.16.0.5,634,192.168.50.1,37542,17,51:49.5,76860,DrDoS_DNS
558,172.16.0.5-192.168.50.1-634-49807-17,172.16.0.5,634,192.168.50.1,49807,17,51:49.6,41290,DrDoS_DNS
554,172.16.0.5-192.168.50.1-634-11361-17,172.16.0.5,634,192.168.50.1,11361,17,51:49.6,91948,DrDoS_DNS
2276,172.16.0.5-192.168.50.1-634-7278-17,172.16.0.5,634,192.168.50.1,7278,17,51:49.7,43003,DrDoS_DNS
1247,172.16.0.5-192.168.50.1-634-15728-17,172.16.0.5,634,192.168.50.1,15728,17,51:49.8,42149,DrDoS_DNS
1022,172.16.0.5-192.168.50.1-634-7643-17,172.16.0.5,634,192.168.50.1,7643,17,51:49.8,51625,DrDoS_DNS
2586,172.16.0.5-192.168.50.1-7643-634-17,192.168.50.1,634,172.16.0.5,7643,17,51:49.8,3,DrDoS_DNS
2197,172.16.0.5-192.168.50.1-634-22276-17,172.16.0.5,634,192.168.50.1,22276,17,51:50.2,107736,DrDoS_DNS
3010,172.16.0.5-192.168.50.1-634-32567-17,172.16.0.5,634,192.168.50.1,32567,17,51:50.3,72417,DrDoS_DNS
2069,172.16.0.5-192.168.50.1-634-25529-17,172.16.0.5,634,192.168.50.1,25529,17,51:50.4,69871,DrDoS_DNS
2615,172.16.0.5-192.168.50.1-634-63200-17,172.16.0.5,634,192.168.50.1,63200,17,51:50.5,39412,DrDoS_DNS
2054,172.16.0.5-192.168.50.1-634-15142-17,172.16.0.5,634,192.168.50.1,15142,17,51:50.5,36900,DrDoS_DNS
506,172.16.0.5-192.168.50.1-634-36358-17,172.16.0.5,634,192.168.50.1,36358,17,51:50.5,7671422,DrDoS_DNS
2635,172.16.0.5-192.168.50.1-634-7505-17,172.16.0.5,634,192.168.50.1,7505,17,51:50.6,38941,DrDoS_DNS
2372,172.16.0.5-192.168.50.1-634-49173-17,172.16.0.5,634,192.168.50.1,49173,17,51:50.6,35698,DrDoS_DNS
1485,172.16.0.5-192.168.50.1-634-40058-17,172.16.0.5,634,192.168.50.1,40058,17,51:50.7,64234,DrDoS_DNS
2775,172.16.0.5-192.168.50.1-816-44880-17,172.16.0.5,816,192.168.50.1,44880,17,51:50.7,38893,DrDoS_DNS
300,172.16.0.5-192.168.50.1-634-1489-17,172.16.0.5,634,192.168.50.1,1489,17,51:50.8,81888,DrDoS_DNS
961,172.16.0.5-192.168.50.1-1489-634-17,192.168.50.1,634,172.16.0.5,1489,17,51:50.8,2,DrDoS_DNS
1986,172.16.0.5-192.168.50.1-634-21146-17,172.16.0.5,634,192.168.50.1,21146,17,51:50.9,36478,DrDoS_DNS
3247,172.16.0.5-192.168.50.1-634-37408-17,172.16.0.5,634,192.168.50.1,37408,17,51:50.9,37639,DrDoS_DNS
2382,172.16.0.5-192.168.50.1-634-10523-17,172.16.0.5,634,192.168.50.1,10523,17,51:50.9,69130,DrDoS_DNS
1245,172.16.0.5-192.168.50.1-634-33770-17,172.16.0.5,634,192.168.50.1,33770,17,51:51.0,52587,DrDoS_DNS
2295,172.16.0.5-192.168.50.1-634-35049-17,172.16.0.5,634,192.168.50.1,35049,17,51:51.0,48003,DrDoS_DNS
2020,172.16.0.5-192.168.50.1-634-31506-17,172.16.0.5,634,192.168.50.1,31506,17,51:51.1,35505,DrDoS_DNS
1494,172.16.0.5-192.168.50.1-817-36405-17,172.16.0.5,817,192.168.50.1,36405,17,51:51.1,113748,DrDoS_DNS
792,172.16.0.5-192.168.50.1-634-48162-17,172.16.0.5,634,192.168.50.1,48162,17,51:51.3,100010,DrDoS_DNS
2058,172.16.0.5-192.168.50.1-634-5664-17,172.16.0.5,634,192.168.50.1,5664,17,51:51.3,101412,DrDoS_DNS
2095,172.16.0.5-192.168.50.1-634-2869-17,172.16.0.5,634,192.168.50.1,2869,17,51:51.5,59514,DrDoS_DNS
2946,172.16.0.5-192.168.50.1-634-14685-17,172.16.0.5,634,192.168.50.1,14685,17,51:51.5,64159,DrDoS_DNS
476,172.16.0.5-192.168.50.1-634-45055-17,172.16.0.5,634,192.168.50.1,45055,17,51:51.6,59549,DrDoS_DNS
3282,172.16.0.5-192.168.50.1-634-9491-17,172.16.0.5,634,192.168.50.1,9491,17,51:51.6,75343,DrDoS_DNS
2268,172.16.0.5-192.168.50.1-634-31261-17,172.16.0.5,634,192.168.50.1,31261,17,51:51.7,77173,DrDoS_DNS
366,172.16.0.5-192.168.50.1-634-55301-17,172.16.0.5,634,192.168.50.1,55301,17,51:51.8,50164,DrDoS_DNS
2343,172.16.0.5-192.168.50.1-55301-634-17,192.168.50.1,634,172.16.0.5,55301,17,51:51.8,1,DrDoS_DNS
1029,172.16.0.5-192.168.50.1-634-51810-17,172.16.0.5,634,192.168.50.1,51810,17,51:51.8,39189,DrDoS_DNS
265,172.16.0.5-192.168.50.1-634-60409-17,172.16.0.5,634,192.168.50.1,60409,17,51:51.9,84067,DrDoS_DNS
326,172.16.0.5-192.168.50.1-634-4296-17,172.16.0.5,634,192.168.50.1,4296,17,51:52.0,62938,DrDoS_DNS
3082,172.16.0.5-192.168.50.1-634-53977-17,172.16.0.5,634,192.168.50.1,53977,17,51:52.0,64662,DrDoS_DNS
2282,172.16.0.5-192.168.50.1-634-53883-17,172.16.0.5,634,192.168.50.1,53883,17,51:52.1,59091,DrDoS_DNS
2560,172.16.0.5-192.168.50.1-634-42027-17,172.16.0.5,634,192.168.50.1,42027,17,51:52.2,35647,DrDoS_DNS
993,172.16.0.5-192.168.50.1-634-63151-17,172.16.0.5,634,192.168.50.1,63151,17,51:52.2,63346,DrDoS_DNS
2167,172.16.0.5-192.168.50.1-634-36825-17,172.16.0.5,634,192.168.50.1,36825,17,51:52.3,60264,DrDoS_DNS
2202,172.16.0.5-192.168.50.1-634-35719-17,172.16.0.5,634,192.168.50.1,35719,17,51:52.3,70892,DrDoS_DNS
259,172.16.0.5-192.168.50.1-634-5978-17,172.16.0.5,634,192.168.50.1,5978,17,51:52.4,73611,DrDoS_DNS
2359,172.16.0.5-192.168.50.1-634-14312-17,172.16.0.5,634,192.168.50.1,14312,17,51:52.5,88941,DrDoS_DNS
1462,172.16.0.5-192.168.50.1-634-57146-17,172.16.0.5,634,192.168.50.1,57146,17,51:52.6,59582,DrDoS_DNS
2320,172.16.0.5-192.168.50.1-634-50391-17,172.16.0.5,634,192.168.50.1,50391,17,51:52.6,49468,DrDoS_DNS
2397,172.16.0.5-192.168.50.1-634-15786-17,172.16.0.5,634,192.168.50.1,15786,17,51:52.7,54065,DrDoS_DNS
2548,172.16.0.5-192.168.50.1-634-32227-17,172.16.0.5,634,192.168.50.1,32227,17,51:52.7,58827,DrDoS_DNS
2326,172.16.0.5-192.168.50.1-634-54602-17,172.16.0.5,634,192.168.50.1,54602,17,51:52.8,53427,DrDoS_DNS
2047,172.16.0.5-192.168.50.1-54602-634-17,192.168.50.1,634,172.16.0.5,54602,17,51:52.8,1,DrDoS_DNS
1062,172.16.0.5-192.168.50.1-634-15950-17,172.16.0.5,634,192.168.50.1,15950,17,51:52.9,112114,DrDoS_DNS
886,172.16.0.5-192.168.50.1-634-25541-17,172.16.0.5,634,192.168.50.1,25541,17,51:53.1,61323,DrDoS_DNS
527,172.16.0.5-192.168.50.1-634-47146-17,172.16.0.5,634,192.168.50.1,47146,17,51:53.1,84891,DrDoS_DNS
3283,172.16.0.5-192.168.50.1-634-51316-17,172.16.0.5,634,192.168.50.1,51316,17,51:53.2,85345,DrDoS_DNS
2130,172.16.0.5-192.168.50.1-634-42842-17,172.16.0.5,634,192.168.50.1,42842,17,51:53.3,92242,DrDoS_DNS
381,192.168.50.8-8.8.8.8-51556-53-17,192.168.50.8,51556,8.8.8.8,53,17,51:53.3,56824,BENIGN
2226,192.168.50.8-8.8.8.8-53554-53-17,192.168.50.8,53554,8.8.8.8,53,17,51:53.4,104191,BENIGN
1778,172.16.0.5-192.168.50.1-634-11281-17,172.16.0.5,634,192.168.50.1,11281,17,51:53.4,86003,DrDoS_DNS
1411,172.16.0.5-192.168.50.1-634-22536-17,172.16.0.5,634,192.168.50.1,22536,17,51:53.5,80971,DrDoS_DNS
2484,172.16.0.5-192.168.50.1-634-57805-17,172.16.0.5,634,192.168.50.1,57805,17,51:53.6,125590,DrDoS_DNS
1218,172.16.0.5-192.168.50.1-634-19853-17,172.16.0.5,634,192.168.50.1,19853,17,51:53.7,77634,DrDoS_DNS
1651,172.16.0.5-192.168.50.1-634-6520-17,172.16.0.5,634,192.168.50.1,6520,17,51:53.8,75558,DrDoS_DNS
2432,172.16.0.5-192.168.50.1-6520-634-17,192.168.50.1,634,172.16.0.5,6520,17,51:53.8,2,DrDoS_DNS
318,172.16.0.5-192.168.50.1-634-26507-17,172.16.0.5,634,192.168.50.1,26507,17,51:53.8,74153,DrDoS_DNS
2689,172.16.0.5-192.168.50.1-634-8386-17,172.16.0.5,634,192.168.50.1,8386,17,51:53.9,73060,DrDoS_DNS
783,172.16.0.5-192.168.50.1-634-31166-17,172.16.0.5,634,192.168.50.1,31166,17,51:54.0,76040,DrDoS_DNS
1197,172.16.0.5-192.168.50.1-634-29361-17,172.16.0.5,634,192.168.50.1,29361,17,51:54.1,71969,DrDoS_DNS
2,192.168.50.8-54.210.144.213-59147-443-6,192.168.50.8,59147,54.210.144.213,443,6,51:54.1,58194,BENIGN
257,172.16.0.5-192.168.50.1-634-62692-17,172.16.0.5,634,192.168.50.1,62692,17,51:54.1,80986,DrDoS_DNS
1166,192.168.50.8-54.210.144.213-59147-443-6,54.210.144.213,443,192.168.50.8,59147,6,51:54.2,107,BENIGN
3181,172.16.0.5-192.168.50.1-634-49022-17,172.16.0.5,634,192.168.50.1,49022,17,51:54.2,82006,DrDoS_DNS
2983,172.16.0.5-192.168.50.1-634-23219-17,172.16.0.5,634,192.168.50.1,23219,17,51:54.3,81246,DrDoS_DNS
2500,172.16.0.5-192.168.50.1-634-5939-17,172.16.0.5,634,192.168.50.1,5939,17,51:54.4,79857,DrDoS_DNS
1571,172.16.0.5-192.168.50.1-634-5953-17,172.16.0.5,634,192.168.50.1,5953,17,51:54.5,64961,DrDoS_DNS
498,172.16.0.5-192.168.50.1-634-20286-17,172.16.0.5,634,192.168.50.1,20286,17,51:54.5,36901,DrDoS_DNS
1277,172.16.0.5-192.168.50.1-634-49301-17,172.16.0.5,634,192.168.50.1,49301,17,51:54.6,39543,DrDoS_DNS
221,172.16.0.5-192.168.50.1-634-26379-17,172.16.0.5,634,192.168.50.1,26379,17,51:54.6,39594,DrDoS_DNS
3058,172.16.0.5-192.168.50.1-634-61746-17,172.16.0.5,634,192.168.50.1,61746,17,51:54.7,90406,DrDoS_DNS
2832,172.16.0.5-192.168.50.1-634-36118-17,172.16.0.5,634,192.168.50.1,36118,17,51:54.7,56474,DrDoS_DNS
2866,172.16.0.5-192.168.50.1-634-32444-17,172.16.0.5,634,192.168.50.1,32444,17,51:54.8,70132,DrDoS_DNS
2472,172.16.0.5-192.168.50.1-32444-634-17,192.168.50.1,634,172.16.0.5,32444,17,51:54.8,3,DrDoS_DNS
3294,172.16.0.5-192.168.50.1-634-62826-17,172.16.0.5,634,192.168.50.1,62826,17,51:54.9,46562,DrDoS_DNS
645,172.16.0.5-192.168.50.1-634-52936-17,172.16.0.5,634,192.168.50.1,52936,17,51:54.9,56821,DrDoS_DNS
291,172.16.0.5-192.168.50.1-634-49949-17,172.16.0.5,634,192.168.50.1,49949,17,51:55.0,50965,DrDoS_DNS
2795,172.16.0.5-192.168.50.1-634-46756-17,172.16.0.5,634,192.168.50.1,46756,17,51:55.0,50450,DrDoS_DNS
2792,172.16.0.5-192.168.50.1-634-62285-17,172.16.0.5,634,192.168.50.1,62285,17,51:55.1,59416,DrDoS_DNS
3254,172.16.0.5-192.168.50.1-634-29307-17,172.16.0.5,634,192.168.50.1,29307,17,51:55.1,61482,DrDoS_DNS
1450,172.16.0.5-192.168.50.1-634-21861-17,172.16.0.5,634,192.168.50.1,21861,17,51:55.2,80797,DrDoS_DNS
1735,172.16.0.5-192.168.50.1-634-65506-17,172.16.0.5,634,192.168.50.1,65506,17,51:55.3,81209,DrDoS_DNS
2580,172.16.0.5-192.168.50.1-634-29695-17,172.16.0.5,634,192.168.50.1,29695,17,51:55.4,50189,DrDoS_DNS
3049,172.16.0.5-192.168.50.1-634-37943-17,172.16.0.5,634,192.168.50.1,37943,17,51:55.4,65349,DrDoS_DNS
3315,172.16.0.5-192.168.50.1-634-57498-17,172.16.0.5,634,192.168.50.1,57498,17,51:55.5,64576,DrDoS_DNS
2963,172.16.0.5-192.168.50.1-634-43311-17,172.16.0.5,634,192.168.50.1,43311,17,51:55.6,81976,DrDoS_DNS
2578,172.16.0.5-192.168.50.1-634-39365-17,172.16.0.5,634,192.168.50.1,39365,17,51:55.6,84294,DrDoS_DNS
958,172.16.0.5-192.168.50.1-634-65183-17,172.16.0.5,634,192.168.50.1,65183,17,51:55.7,56175,DrDoS_DNS
590,172.16.0.5-192.168.50.1-634-55121-17,172.16.0.5,634,192.168.50.1,55121,17,51:55.8,35520,DrDoS_DNS
1295,172.16.0.5-192.168.50.1-634-43008-17,172.16.0.5,634,192.168.50.1,43008,17,51:55.8,98136,DrDoS_DNS
1430,172.16.0.5-192.168.50.1-43008-634-17,192.168.50.1,634,172.16.0.5,43008,17,51:55.8,2,DrDoS_DNS
1957,172.16.0.5-192.168.50.1-634-37184-17,172.16.0.5,634,192.168.50.1,37184,17,51:55.9,61462,DrDoS_DNS
1505,172.16.0.5-192.168.50.1-634-43232-17,172.16.0.5,634,192.168.50.1,43232,17,51:55.9,43646,DrDoS_DNS
2721,172.16.0.5-192.168.50.1-634-33750-17,172.16.0.5,634,192.168.50.1,33750,17,51:55.9,53573,DrDoS_DNS
3149,172.16.0.5-192.168.50.1-634-33514-17,172.16.0.5,634,192.168.50.1,33514,17,51:56.0,55786,DrDoS_DNS
2691,172.16.0.5-192.168.50.1-634-4368-17,172.16.0.5,634,192.168.50.1,4368,17,51:56.0,64668,DrDoS_DNS
1645,172.16.0.5-192.168.50.1-634-28600-17,172.16.0.5,634,192.168.50.1,28600,17,51:56.0,79395,DrDoS_DNS
1517,172.16.0.5-192.168.50.1-634-6150-17,172.16.0.5,634,192.168.50.1,6150,17,51:56.0,72194,DrDoS_DNS
477,172.16.0.5-192.168.50.1-634-43550-17,172.16.0.5,634,192.168.50.1,43550,17,51:56.1,50711,DrDoS_DNS
864,172.16.0.5-192.168.50.1-634-31783-17,172.16.0.5,634,192.168.50.1,31783,17,51:56.1,43690,DrDoS_DNS
1449,172.16.0.5-192.168.50.1-634-7396-17,172.16.0.5,634,192.168.50.1,7396,17,51:56.1,54206,DrDoS_DNS
2817,172.16.0.5-192.168.50.1-634-49055-17,172.16.0.5,634,192.168.50.1,49055,17,51:56.2,34256,DrDoS_DNS
721,172.16.0.5-192.168.50.1-634-43258-17,172.16.0.5,634,192.168.50.1,43258,17,51:56.2,38006,DrDoS_DNS
2638,172.16.0.5-192.168.50.1-634-53270-17,172.16.0.5,634,192.168.50.1,53270,17,51:56.2,58179,DrDoS_DNS
2816,172.16.0.5-192.168.50.1-634-37256-17,172.16.0.5,634,192.168.50.1,37256,17,51:56.2,34252,DrDoS_DNS
2162,172.16.0.5-192.168.50.1-634-368-17,172.16.0.5,634,192.168.50.1,368,17,51:56.3,76131,DrDoS_DNS
216,172.16.0.5-192.168.50.1-634-6732-17,172.16.0.5,634,192.168.50.1,6732,17,51:56.3,45346,DrDoS_DNS
2813,172.16.0.5-192.168.50.1-634-9905-17,172.16.0.5,634,192.168.50.1,9905,17,51:56.3,2,DrDoS_DNS
1818,172.16.0.5-192.168.50.1-634-24381-17,172.16.0.5,634,192.168.50.1,24381,17,51:56.3,35185,DrDoS_DNS
883,172.16.0.5-192.168.50.1-634-23302-17,172.16.0.5,634,192.168.50.1,23302,17,51:56.4,96743,DrDoS_DNS
1739,172.16.0.5-192.168.50.1-634-26624-17,172.16.0.5,634,192.168.50.1,26624,17,51:56.5,65756,DrDoS_DNS
3142,172.16.0.5-192.168.50.1-634-40943-17,172.16.0.5,634,192.168.50.1,40943,17,51:56.5,119772,DrDoS_DNS
1052,172.16.0.5-192.168.50.1-634-43474-17,172.16.0.5,634,192.168.50.1,43474,17,51:56.7,60975,DrDoS_DNS
2383,172.16.0.5-192.168.50.1-634-29151-17,172.16.0.5,634,192.168.50.1,29151,17,51:56.7,35519,DrDoS_DNS
2526,172.16.0.5-192.168.50.1-634-51400-17,172.16.0.5,634,192.168.50.1,51400,17,51:56.8,45673,DrDoS_DNS
2647,172.16.0.5-192.168.50.1-634-15701-17,172.16.0.5,634,192.168.50.1,15701,17,51:56.8,37480,DrDoS_DNS
682,172.16.0.5-192.168.50.1-634-50092-17,172.16.0.5,634,192.168.50.1,50092,17,51:56.8,30676,DrDoS_DNS
437,172.16.0.5-192.168.50.1-50092-634-17,192.168.50.1,634,172.16.0.5,50092,17,51:56.8,2,DrDoS_DNS
2064,172.16.0.5-192.168.50.1-634-10154-17,172.16.0.5,634,192.168.50.1,10154,17,51:56.8,61106,DrDoS_DNS
2206,172.16.0.5-192.168.50.1-634-52668-17,172.16.0.5,634,192.168.50.1,52668,17,51:56.9,144635,DrDoS_DNS
717,172.16.0.5-192.168.50.1-634-43794-17,172.16.0.5,634,192.168.50.1,43794,17,51:56.9,52941,DrDoS_DNS
2955,172.16.0.5-192.168.50.1-634-50924-17,172.16.0.5,634,192.168.50.1,50924,17,51:57.0,84258,DrDoS_DNS
1132,172.16.0.5-192.168.50.1-634-32850-17,172.16.0.5,634,192.168.50.1,32850,17,51:57.0,40729,DrDoS_DNS
2458,172.16.0.5-192.168.50.1-634-43445-17,172.16.0.5,634,192.168.50.1,43445,17,51:57.1,71768,DrDoS_DNS
2415,172.16.0.5-192.168.50.1-634-21481-17,172.16.0.5,634,192.168.50.1,21481,17,51:57.2,38223,DrDoS_DNS
3301,172.16.0.5-192.168.50.1-634-48548-17,172.16.0.5,634,192.168.50.1,48548,17,51:57.2,37680,DrDoS_DNS
3304,172.16.0.5-192.168.50.1-634-31701-17,172.16.0.5,634,192.168.50.1,31701,17,51:57.2,46314,DrDoS_DNS
959,172.16.0.5-192.168.50.1-634-42506-17,172.16.0.5,634,192.168.50.1,42506,17,51:57.3,42868,DrDoS_DNS
856,172.16.0.5-192.168.50.1-634-46356-17,172.16.0.5,634,192.168.50.1,46356,17,51:57.3,57000,DrDoS_DNS
728,172.16.0.5-192.168.50.1-634-3421-17,172.16.0.5,634,192.168.50.1,3421,17,51:57.4,37817,DrDoS_DNS
2101,172.16.0.5-192.168.50.1-634-33117-17,172.16.0.5,634,192.168.50.1,33117,17,51:57.4,49973,DrDoS_DNS
423,172.16.0.5-192.168.50.1-46397-81-6,172.16.0.5,46397,192.168.50.1,81,6,51:57.4,90,DrDoS_DNS
3360,172.16.0.5-192.168.50.1-634-22243-17,172.16.0.5,634,192.168.50.1,22243,17,51:57.5,1919454,DrDoS_DNS
2507,172.16.0.5-192.168.50.1-634-11319-17,172.16.0.5,634,192.168.50.1,11319,17,51:57.6,76344,DrDoS_DNS
2427,172.16.0.5-192.168.50.1-634-51497-17,172.16.0.5,634,192.168.50.1,51497,17,51:57.6,39071,DrDoS_DNS
3251,172.16.0.5-192.168.50.1-634-55073-17,172.16.0.5,634,192.168.50.1,55073,17,51:57.7,39131,DrDoS_DNS
1686,172.16.0.5-192.168.50.1-634-3012-17,172.16.0.5,634,192.168.50.1,3012,17,51:57.7,70184,DrDoS_DNS
2793,172.16.0.5-192.168.50.1-634-17271-17,172.16.0.5,634,192.168.50.1,17271,17,51:57.8,53169,DrDoS_DNS
577,172.16.0.5-192.168.50.1-634-61967-17,172.16.0.5,634,192.168.50.1,61967,17,51:57.8,51185,DrDoS_DNS
840,172.16.0.5-192.168.50.1-61967-634-17,192.168.50.1,634,172.16.0.5,61967,17,51:57.8,1,DrDoS_DNS
2885,172.16.0.5-192.168.50.1-634-33172-17,172.16.0.5,634,192.168.50.1,33172,17,51:57.9,35028,DrDoS_DNS
2042,172.16.0.5-192.168.50.1-634-60402-17,172.16.0.5,634,192.168.50.1,60402,17,51:57.9,37558,DrDoS_DNS
2012,172.16.0.5-192.168.50.1-634-40432-17,172.16.0.5,634,192.168.50.1,40432,17,51:57.9,50019,DrDoS_DNS
738,172.16.0.5-192.168.50.1-634-28756-17,172.16.0.5,634,192.168.50.1,28756,17,51:58.0,89791,DrDoS_DNS
1764,172.16.0.5-192.168.50.1-634-23798-17,172.16.0.5,634,192.168.50.1,23798,17,51:58.2,72386,DrDoS_DNS
1884,172.16.0.5-192.168.50.1-634-9850-17,172.16.0.5,634,192.168.50.1,9850,17,51:58.3,54205,DrDoS_DNS
1597,172.16.0.5-192.168.50.1-634-17890-17,172.16.0.5,634,192.168.50.1,17890,17,51:58.4,62416,DrDoS_DNS
397,172.16.0.5-192.168.50.1-634-47744-17,172.16.0.5,634,192.168.50.1,47744,17,51:58.4,62205,DrDoS_DNS
2947,172.16.0.5-192.168.50.1-818-61442-17,172.16.0.5,818,192.168.50.1,61442,17,51:58.5,36977,DrDoS_DNS
2327,172.16.0.5-192.168.50.1-634-38913-17,172.16.0.5,634,192.168.50.1,38913,17,51:58.5,44790,DrDoS_DNS
470,172.16.0.5-192.168.50.1-634-9727-17,172.16.0.5,634,192.168.50.1,9727,17,51:58.6,72637,DrDoS_DNS
